,Battle,Date,Location,Result,belligerent,inflicted,opp,own,pos,taken
982,Battle_of_Plassey,23 June 1757,"Palashi, Bengal Subah
Coordinates: 23°48′N 88°15′E﻿ / ﻿23.80°N 88.25°E﻿ / 23.80; 88.25",Decisive victory for the British East India Company,Mir Jafar,"22 killed
50 wounded","750 English European soldiers
100 Topasses
2,100 Indian sepoys
100 gunners
50 sailors
8 cannon (six 6-pounders and 2 howitzers)
defectors:
15,000 cavalry of Mir Jafar
35,000 infantry","Mughal Empire:
7,000 infantry
5,000 cavalry of Siraj ud-Daulah
35,000 infantry (defected)
15,000 cavalry of Mir Jafar (defected)
53 field pieces (mostly 32, 24 and 18-pounders)

France:
50 artillerymen (6 field pieces)",R,500 killed and wounded
983,Battle_of_Plassey,23 June 1757,"Palashi, Bengal Subah
Coordinates: 23°48′N 88°15′E﻿ / ﻿23.80°N 88.25°E﻿ / 23.80; 88.25",Decisive victory for the British East India Company,Sinfray,"22 killed
50 wounded","750 English European soldiers
100 Topasses
2,100 Indian sepoys
100 gunners
50 sailors
8 cannon (six 6-pounders and 2 howitzers)
defectors:
15,000 cavalry of Mir Jafar
35,000 infantry","Mughal Empire:
7,000 infantry
5,000 cavalry of Siraj ud-Daulah
35,000 infantry (defected)
15,000 cavalry of Mir Jafar (defected)
53 field pieces (mostly 32, 24 and 18-pounders)

France:
50 artillerymen (6 field pieces)",R,500 killed and wounded
984,Battle_of_Hastenbeck,26 July 1757,"near Hastenbeck, southeast of Hamelin, Hanover","French victory, leading to the occupation of the Electorate of Hanover","Prince William, Duke of Cumberland","614 killed,
676 wounded[3]","50,000 infantry,
10,000 cavalry,
68 guns[1]","30,000 infantry,
5,000 cavalry,
28 guns[1]",L,"311 killed,
900 wounded,
200 missing[2]"
985,Battle_of_Hastenbeck,26 July 1757,"near Hastenbeck, southeast of Hamelin, Hanover","French victory, leading to the occupation of the Electorate of Hanover",Louis Charles César Le Tellier,"311 killed,
900 wounded,
200 missing[2]","30,000 infantry,
5,000 cavalry,
28 guns[1]","50,000 infantry,
10,000 cavalry,
68 guns[1]",R,"614 killed,
676 wounded[3]"
986,Battle_of_Hastenbeck,26 July 1757,"near Hastenbeck, southeast of Hamelin, Hanover","French victory, leading to the occupation of the Electorate of Hanover",Prince of Soubise,"311 killed,
900 wounded,
200 missing[2]","30,000 infantry,
5,000 cavalry,
28 guns[1]","50,000 infantry,
10,000 cavalry,
68 guns[1]",R,"614 killed,
676 wounded[3]"
987,Battle_of_Gross-Jägersdorf,30 August 1757,"Gross-Jägersdorf, East Prussia (present-day Kaliningrad Oblast)","Russian tactical victory, Prussian strategic success",Hans von Lehwaldt,"5,400 dead and wounded","54,800 men","25,500 men",L,"4,600 dead and wounded
28 cannons"
988,Battle_of_Gross-Jägersdorf,30 August 1757,"Gross-Jägersdorf, East Prussia (present-day Kaliningrad Oblast)","Russian tactical victory, Prussian strategic success",Stepan Fyodorovich Apraksin,"4,600 dead and wounded
28 cannons","25,500 men","54,800 men",R,"5,400 dead and wounded"
989,Battle_of_Gross-Jägersdorf,30 August 1757,"Gross-Jägersdorf, East Prussia (present-day Kaliningrad Oblast)","Russian tactical victory, Prussian strategic success",Vasily Lopukhin,"4,600 dead and wounded
28 cannons","25,500 men","54,800 men",R,"5,400 dead and wounded"
990,Battle_of_Moys,7 September 1757,"Görlitz, Upper Lusatia, present-day Poland",Austrian victory,Hans Karl von Winterfeldt,"1,500 men","26,000 men","13,000 men",L,"1,800 men"
991,Battle_of_Moys,7 September 1757,"Görlitz, Upper Lusatia, present-day Poland",Austrian victory,Count Leopold Joseph von Daun,"1,800 men","13,000 men","26,000 men",R,"1,500 men"
992,Battle_of_Rossbach,5 November 1757,"Rossbach, Electorate of Saxony (present-day Saxony-Anhalt)
51°16′10″N 11°53′40″E﻿ / ﻿51.26944°N 11.89444°E﻿ / 51.26944; 11.89444Coordinates: 51°16′10″N 11°53′40″E﻿ / ﻿51.26944°N 11.89444°E﻿ / 51.26944; 11.89444",Prussian victory,Frederick the Great,"3,500 dead or wounded
5,000-13,800 captured
Total: 10,000
Also 72 cannons, 7 flags, 21 standards","42,000
109 guns","22,000
72 artillery companies, plus 3–7 siege guns from Leipzig
Engaged: 3,500 horsemen, 18 artillery pieces (plus crews, approximately 90 men and officers), and 3 battalions (1500) of infantry",L,"~70–169 dead
379–430 wounded
Total: <700"
993,Battle_of_Rossbach,5 November 1757,"Rossbach, Electorate of Saxony (present-day Saxony-Anhalt)
51°16′10″N 11°53′40″E﻿ / ﻿51.26944°N 11.89444°E﻿ / 51.26944; 11.89444Coordinates: 51°16′10″N 11°53′40″E﻿ / ﻿51.26944°N 11.89444°E﻿ / 51.26944; 11.89444",Prussian victory,"Charles, Prince of Soubise","~70–169 dead
379–430 wounded
Total: <700","22,000
72 artillery companies, plus 3–7 siege guns from Leipzig
Engaged: 3,500 horsemen, 18 artillery pieces (plus crews, approximately 90 men and officers), and 3 battalions (1500) of infantry","42,000
109 guns",R,"3,500 dead or wounded
5,000-13,800 captured
Total: 10,000
Also 72 cannons, 7 flags, 21 standards"
994,Battle_of_Rossbach,5 November 1757,"Rossbach, Electorate of Saxony (present-day Saxony-Anhalt)
51°16′10″N 11°53′40″E﻿ / ﻿51.26944°N 11.89444°E﻿ / 51.26944; 11.89444Coordinates: 51°16′10″N 11°53′40″E﻿ / ﻿51.26944°N 11.89444°E﻿ / 51.26944; 11.89444",Prussian victory,Prince Joseph of Saxe-Hildburghausen,"~70–169 dead
379–430 wounded
Total: <700","22,000
72 artillery companies, plus 3–7 siege guns from Leipzig
Engaged: 3,500 horsemen, 18 artillery pieces (plus crews, approximately 90 men and officers), and 3 battalions (1500) of infantry","42,000
109 guns",R,"3,500 dead or wounded
5,000-13,800 captured
Total: 10,000
Also 72 cannons, 7 flags, 21 standards"
995,Battle_of_Breslau_(1757),22 November 1757,"Breslau, modern-day Poland",Austrian victory,"Augustus William, Duke of Brunswick-Bevern","5,000 men","84,000 men","28,000 men",L,"6,000 men"
996,Battle_of_Breslau_(1757),22 November 1757,"Breslau, modern-day Poland",Austrian victory,Prince Charles Alexander of Lorraine,"6,000 men","28,000 men","84,000 men",R,"5,000 men"
997,Battle_of_Leuthen,5 December 1757,"Leuthen, Prussian Silesia, present-day Lutynia, Poland",Prussian victory,Frederick the Great,"Total: 22,000
3,000 dead
7,000 wounded
12,000 captured
51 flags
116 cannons","66,000
250 guns","33,000
167 guns",L,"Total: 6,344
1,141 dead
5,118 wounded
85 captured"
998,Battle_of_Leuthen,5 December 1757,"Leuthen, Prussian Silesia, present-day Lutynia, Poland",Prussian victory,Prince Charles Alexander of Lorraine,"Total: 6,344
1,141 dead
5,118 wounded
85 captured","33,000
167 guns","66,000
250 guns",R,"Total: 22,000
3,000 dead
7,000 wounded
12,000 captured
51 flags
116 cannons"
999,Battle_of_Cartagena_(1758),28 February 1758,"Mediterranean Sea, off Cartagena, Spain",British victory,Henry Osborn (Royal Navy officer),"2 Ships of the line captured
1 Ship of the line run aground",3 Ships of the Line,"15 Ships of the Line
(four engaged)",L,
1000,Battle_of_Cartagena_(1758),28 February 1758,"Mediterranean Sea, off Cartagena, Spain",British victory,Michel-Ange Duquesne de Menneville,,"15 Ships of the Line
(four engaged)",3 Ships of the Line,R,"2 Ships of the line captured
1 Ship of the line run aground"
1001,Battle_of_Cuddalore_(1758),29 April 1758,"Off Cuddalore, India",Indecisive[1],George Pocock,99 killed and 321 wounded,"7 ships of the line, plus frigates",8 ships of the line[a],L,29 killed and 89 wounded
1002,Battle_of_Cuddalore_(1758),29 April 1758,"Off Cuddalore, India",Indecisive[1],"Anne Antoine, Comte d'Aché",29 killed and 89 wounded,8 ships of the line[a],"7 ships of the line, plus frigates",R,99 killed and 321 wounded
1003,Battle_of_Krefeld,23 June 1758,"Krefeld, present-day North Rhine-Westphalia",Allied victory,Duke Ferdinand of Brunswick-Wolfenbüttel,"3,000 men","47,000 men","32,000 men",L,"2,200 men"
1004,Battle_of_Krefeld,23 June 1758,"Krefeld, present-day North Rhine-Westphalia",Allied victory,"Louis, Count of Clermont","2,200 men","32,000 men","47,000 men",R,"3,000 men"
1005,Battle_of_Domstadtl,30 June 1758,"Domašov nad Bystřicí, Moravia, Habsburg Monarchy (now Czech Republic)",Austrian victory,Hans Joachim von Zieten,600 dead or wounded,"12,000","30,000",L,"2,000 dead, wounded or missing, 1,450 captured"
1006,Battle_of_Domstadtl,30 June 1758,"Domašov nad Bystřicí, Moravia, Habsburg Monarchy (now Czech Republic)",Austrian victory,Ernst Gideon von Laudon,"2,000 dead, wounded or missing, 1,450 captured","30,000","12,000",R,600 dead or wounded
1007,Battle_of_Bernetz_Brook,"July 6–8, 1758","Fort Carillon, present-day Ticonderoga, New York
43°50′30″N 73°23′15″W﻿ / ﻿43.84167°N 73.38750°W﻿ / 43.84167; -73.38750Coordinates: 43°50′30″N 73°23′15″W﻿ / ﻿43.84167°N 73.38750°W﻿ / 43.84167; -73.38750",Decisive French victory[1],Louis-Joseph de Montcalm,"1,000 killed
1,500 wounded
100 missing[3]","6,000 regulars
12,000 provincial troops, rangers, and Indians[2]","3,600 regulars, militia, and Indians",L,"100 killed
500 wounded
150 captured[3][4]"
1008,Battle_of_Bernetz_Brook,"July 6–8, 1758","Fort Carillon, present-day Ticonderoga, New York
43°50′30″N 73°23′15″W﻿ / ﻿43.84167°N 73.38750°W﻿ / 43.84167; -73.38750Coordinates: 43°50′30″N 73°23′15″W﻿ / ﻿43.84167°N 73.38750°W﻿ / 43.84167; -73.38750",Decisive French victory[1],François Gaston de Lévis,"1,000 killed
1,500 wounded
100 missing[3]","6,000 regulars
12,000 provincial troops, rangers, and Indians[2]","3,600 regulars, militia, and Indians",L,"100 killed
500 wounded
150 captured[3][4]"
1009,Battle_of_Bernetz_Brook,"July 6–8, 1758","Fort Carillon, present-day Ticonderoga, New York
43°50′30″N 73°23′15″W﻿ / ﻿43.84167°N 73.38750°W﻿ / 43.84167; -73.38750Coordinates: 43°50′30″N 73°23′15″W﻿ / ﻿43.84167°N 73.38750°W﻿ / 43.84167; -73.38750",Decisive French victory[1],"James Abercrombie (British Army officer, born 1706)","100 killed
500 wounded
150 captured[3][4]","3,600 regulars, militia, and Indians","6,000 regulars
12,000 provincial troops, rangers, and Indians[2]",R,"1,000 killed
1,500 wounded
100 missing[3]"
1010,Battle_of_Bernetz_Brook,"July 6–8, 1758","Fort Carillon, present-day Ticonderoga, New York
43°50′30″N 73°23′15″W﻿ / ﻿43.84167°N 73.38750°W﻿ / 43.84167; -73.38750Coordinates: 43°50′30″N 73°23′15″W﻿ / ﻿43.84167°N 73.38750°W﻿ / 43.84167; -73.38750",Decisive French victory[1],"George Howe, 3rd Viscount Howe","100 killed
500 wounded
150 captured[3][4]","3,600 regulars, militia, and Indians","6,000 regulars
12,000 provincial troops, rangers, and Indians[2]",R,"1,000 killed
1,500 wounded
100 missing[3]"
1011,Battle_of_Carillon,"July 6–8, 1758","Fort Carillon, present-day Ticonderoga, New York
43°50′30″N 73°23′15″W﻿ / ﻿43.84167°N 73.38750°W﻿ / 43.84167; -73.38750Coordinates: 43°50′30″N 73°23′15″W﻿ / ﻿43.84167°N 73.38750°W﻿ / 43.84167; -73.38750",Decisive French victory[1],Louis-Joseph de Montcalm,"1,000 killed
1,500 wounded
100 missing[3]","6,000 regulars
12,000 provincial troops, rangers, and Indians[2]","3,600 regulars, militia, and Indians",L,"100 killed
500 wounded
150 captured[3][4]"
1012,Battle_of_Carillon,"July 6–8, 1758","Fort Carillon, present-day Ticonderoga, New York
43°50′30″N 73°23′15″W﻿ / ﻿43.84167°N 73.38750°W﻿ / 43.84167; -73.38750Coordinates: 43°50′30″N 73°23′15″W﻿ / ﻿43.84167°N 73.38750°W﻿ / 43.84167; -73.38750",Decisive French victory[1],François Gaston de Lévis,"1,000 killed
1,500 wounded
100 missing[3]","6,000 regulars
12,000 provincial troops, rangers, and Indians[2]","3,600 regulars, militia, and Indians",L,"100 killed
500 wounded
150 captured[3][4]"
1013,Battle_of_Carillon,"July 6–8, 1758","Fort Carillon, present-day Ticonderoga, New York
43°50′30″N 73°23′15″W﻿ / ﻿43.84167°N 73.38750°W﻿ / 43.84167; -73.38750Coordinates: 43°50′30″N 73°23′15″W﻿ / ﻿43.84167°N 73.38750°W﻿ / 43.84167; -73.38750",Decisive French victory[1],"James Abercrombie (British Army officer, born 1706)","100 killed
500 wounded
150 captured[3][4]","3,600 regulars, militia, and Indians","6,000 regulars
12,000 provincial troops, rangers, and Indians[2]",R,"1,000 killed
1,500 wounded
100 missing[3]"
1014,Battle_of_Carillon,"July 6–8, 1758","Fort Carillon, present-day Ticonderoga, New York
43°50′30″N 73°23′15″W﻿ / ﻿43.84167°N 73.38750°W﻿ / 43.84167; -73.38750Coordinates: 43°50′30″N 73°23′15″W﻿ / ﻿43.84167°N 73.38750°W﻿ / 43.84167; -73.38750",Decisive French victory[1],"George Howe, 3rd Viscount Howe","100 killed
500 wounded
150 captured[3][4]","3,600 regulars, militia, and Indians","6,000 regulars
12,000 provincial troops, rangers, and Indians[2]",R,"1,000 killed
1,500 wounded
100 missing[3]"
1015,Battle_of_Zorndorf,25 August 1758,"Zorndorf, Margraviate of Brandenburg (now Sarbinowo, Poland)",Inconclusive[1][2][3][4][5][6][7],Frederick the Great,"16,000[4]
Prussian claim: 18,000–22,000[4][10]
103 guns (Russian sources mention only 30)[6])
27 flags[13]","43,500
210 guns[8]","36,000
167 guns[8]",L,"11,390–12,800[9]
3,680 killed
7,710 wounded or missing[10][11]
26 guns[12]"
1016,Battle_of_Zorndorf,25 August 1758,"Zorndorf, Margraviate of Brandenburg (now Sarbinowo, Poland)",Inconclusive[1][2][3][4][5][6][7],William Fermor,"11,390–12,800[9]
3,680 killed
7,710 wounded or missing[10][11]
26 guns[12]","36,000
167 guns[8]","43,500
210 guns[8]",R,"16,000[4]
Prussian claim: 18,000–22,000[4][10]
103 guns (Russian sources mention only 30)[6])
27 flags[13]"
1017,Battle_of_Fort_Duquesne,14 September 1758,"Fort Duquesne, site of present-day Pittsburgh, Pennsylvania
Coordinates: 40°26′29.86″N 80°00′39.40″W﻿ / ﻿40.4416278°N 80.0109444°W﻿ / 40.4416278; -80.0109444",French victory,François-Marie Le Marchand de Lignery,"104 killed;[2]
220 wounded;[2]
18 captured","400 regulars
350 militia",500 natives and militia,L,"21 killed;
8 wounded[1]"
1018,Battle_of_Fort_Duquesne,14 September 1758,"Fort Duquesne, site of present-day Pittsburgh, Pennsylvania
Coordinates: 40°26′29.86″N 80°00′39.40″W﻿ / ﻿40.4416278°N 80.0109444°W﻿ / 40.4416278; -80.0109444",French victory,"James Grant (British Army officer, born 1720)","21 killed;
8 wounded[1]",500 natives and militia,"400 regulars
350 militia",R,"104 killed;[2]
220 wounded;[2]
18 captured"
1019,Battle_of_Fort_Ligonier,12 October 1758,"present-day Ligonier, Pennsylvania
40°14′27″N 79°14′16″W﻿ / ﻿40.24083°N 79.23778°W﻿ / 40.24083; -79.23778Coordinates: 40°14′27″N 79°14′16″W﻿ / ﻿40.24083°N 79.23778°W﻿ / 40.24083; -79.23778",British victory,Charles Philippe Aubry,"12 killed
18 wounded
31 missing[4]","over 2,000 regulars and militia[2]","440 troupes de la marine and militia
150 natives[1]",L,Light[3]
1020,Battle_of_Fort_Ligonier,12 October 1758,"present-day Ligonier, Pennsylvania
40°14′27″N 79°14′16″W﻿ / ﻿40.24083°N 79.23778°W﻿ / 40.24083; -79.23778Coordinates: 40°14′27″N 79°14′16″W﻿ / ﻿40.24083°N 79.23778°W﻿ / 40.24083; -79.23778",British victory,James Burd,Light[3],"440 troupes de la marine and militia
150 natives[1]","over 2,000 regulars and militia[2]",R,"12 killed
18 wounded
31 missing[4]"
1021,Battle_of_Hochkirch,14 October 1758,"Hochkirch, Saxony",Austrian victory,Frederick the Great,"7,300 men, 3 flags","80,000 men","30,000–36,000 men",L,"9,400 men, 101 cannons, nearly all their tents; 28 flags and two standards; 70 munitions wagons"
1022,Battle_of_Hochkirch,14 October 1758,"Hochkirch, Saxony",Austrian victory,James Francis Edward Keith,"7,300 men, 3 flags","80,000 men","30,000–36,000 men",L,"9,400 men, 101 cannons, nearly all their tents; 28 flags and two standards; 70 munitions wagons"
1023,Battle_of_Hochkirch,14 October 1758,"Hochkirch, Saxony",Austrian victory,Hans Joachim von Zieten,"7,300 men, 3 flags","80,000 men","30,000–36,000 men",L,"9,400 men, 101 cannons, nearly all their tents; 28 flags and two standards; 70 munitions wagons"
1024,Battle_of_Hochkirch,14 October 1758,"Hochkirch, Saxony",Austrian victory,General of the branch,"9,400 men, 101 cannons, nearly all their tents; 28 flags and two standards; 70 munitions wagons","30,000–36,000 men","80,000 men",R,"7,300 men, 3 flags"
1025,Battle_of_Hochkirch,14 October 1758,"Hochkirch, Saxony",Austrian victory,Count Leopold Joseph von Daun,"9,400 men, 101 cannons, nearly all their tents; 28 flags and two standards; 70 munitions wagons","30,000–36,000 men","80,000 men",R,"7,300 men, 3 flags"
1026,Battle_of_Hochkirch,14 October 1758,"Hochkirch, Saxony",Austrian victory,Franz Moritz von Lacy,"9,400 men, 101 cannons, nearly all their tents; 28 flags and two standards; 70 munitions wagons","30,000–36,000 men","80,000 men",R,"7,300 men, 3 flags"
1027,Battle_of_Ticonderoga_(1759),"July 26–27, 1759","Fort Carillon, near present-day Ticonderoga, New York
43°50′29″N 73°23′17″W﻿ / ﻿43.84139°N 73.38806°W﻿ / 43.84139; -73.38806Coordinates: 43°50′29″N 73°23′17″W﻿ / ﻿43.84139°N 73.38806°W﻿ / 43.84139; -73.38806","French withdrawal
British occupy the fort",François-Charles de Bourlamaque,"5 killed
31 wounded[1]","11,376 regulars and provincial troops[2]",400[1],L,40 captured[3]
1028,Battle_of_Ticonderoga_(1759),"July 26–27, 1759","Fort Carillon, near present-day Ticonderoga, New York
43°50′29″N 73°23′17″W﻿ / ﻿43.84139°N 73.38806°W﻿ / 43.84139; -73.38806Coordinates: 43°50′29″N 73°23′17″W﻿ / ﻿43.84139°N 73.38806°W﻿ / 43.84139; -73.38806","French withdrawal
British occupy the fort","Jeffery Amherst, 1st Baron Amherst",40 captured[3],400[1],"11,376 regulars and provincial troops[2]",R,"5 killed
31 wounded[1]"
1029,Battle_of_Bergen_(1759),13 April 1759,"Bergen, Hesse",French victory,Duke Ferdinand of Brunswick-Wolfenbüttel,"500 dead,
1,300 wounded","ca 28,000 men","ca 35,000 men",L,"415 dead,
1,770 wounded,
188 missing"
1030,Battle_of_Bergen_(1759),13 April 1759,"Bergen, Hesse",French victory,"Victor-François, 2nd duc de Broglie","415 dead,
1,770 wounded,
188 missing","ca 35,000 men","ca 28,000 men",R,"500 dead,
1,300 wounded"
1031,Battle_of_Kay,23 July 1759,"Kay, Margraviate of Brandenburg",Russian victory,Carl Heinrich von Wedel,"less than 5,000 men","41,000 men","26,000 men",L,"8,300 men"
