,Battle,Date,Location,Result,belligerent,inflicted,opp,own,pos,taken
298,Battle_of_Auldearn,"May 9, 1645","Auldearn, east of Nairn
grid reference NH916554[1]
Coordinates: 57°34′35″N 3°48′43″W﻿ / ﻿57.57639°N 3.81194°W﻿ / 57.57639; -3.81194",Royalist Victory,John Urry (soldier),Light,"1300 foot,
250 cavalry","3600 foot,
300 cavalry",R,1500
299,Battle_of_Naseby,14 June 1645,"Naseby, Northamptonshire, England",Decisive Parliamentarian victory,Thomas Fairfax,"1,000 killed
5,000 captured","7,400:
4,100 horse
3,300 foot [1]","14,000:
6,000 horse
7,000 foot
1,000 dragoons
11 guns",L,400 killed & wounded
300,Battle_of_Naseby,14 June 1645,"Naseby, Northamptonshire, England",Decisive Parliamentarian victory,Oliver Cromwell,"1,000 killed
5,000 captured","7,400:
4,100 horse
3,300 foot [1]","14,000:
6,000 horse
7,000 foot
1,000 dragoons
11 guns",L,400 killed & wounded
301,Battle_of_Naseby,14 June 1645,"Naseby, Northamptonshire, England",Decisive Parliamentarian victory,Henry Ireton,"1,000 killed
5,000 captured","7,400:
4,100 horse
3,300 foot [1]","14,000:
6,000 horse
7,000 foot
1,000 dragoons
11 guns",L,400 killed & wounded
302,Battle_of_Naseby,14 June 1645,"Naseby, Northamptonshire, England",Decisive Parliamentarian victory,Philip Skippon,"1,000 killed
5,000 captured","7,400:
4,100 horse
3,300 foot [1]","14,000:
6,000 horse
7,000 foot
1,000 dragoons
11 guns",L,400 killed & wounded
303,Battle_of_Naseby,14 June 1645,"Naseby, Northamptonshire, England",Decisive Parliamentarian victory,Charles I of England,400 killed & wounded,"14,000:
6,000 horse
7,000 foot
1,000 dragoons
11 guns","7,400:
4,100 horse
3,300 foot [1]",R,"1,000 killed
5,000 captured"
304,Battle_of_Naseby,14 June 1645,"Naseby, Northamptonshire, England",Decisive Parliamentarian victory,Prince Rupert of the Rhine,400 killed & wounded,"14,000:
6,000 horse
7,000 foot
1,000 dragoons
11 guns","7,400:
4,100 horse
3,300 foot [1]",R,"1,000 killed
5,000 captured"
305,Battle_of_Naseby,14 June 1645,"Naseby, Northamptonshire, England",Decisive Parliamentarian victory,"Jacob Astley, 1st Baron Astley of Reading",400 killed & wounded,"14,000:
6,000 horse
7,000 foot
1,000 dragoons
11 guns","7,400:
4,100 horse
3,300 foot [1]",R,"1,000 killed
5,000 captured"
306,Battle_of_Naseby,14 June 1645,"Naseby, Northamptonshire, England",Decisive Parliamentarian victory,"Marmaduke Langdale, 1st Baron Langdale of Holme",400 killed & wounded,"14,000:
6,000 horse
7,000 foot
1,000 dragoons
11 guns","7,400:
4,100 horse
3,300 foot [1]",R,"1,000 killed
5,000 captured"
307,Battle_of_Alford,2 July 1645,"Alford, Aberdeenshire",Royalist Victory,"James Graham, 1st Marquess of Montrose",1500,"2000 foot
5-600 cavalry","2000 foot
250-300 cavalry",L,Several hundred
308,Battle_of_Alford,2 July 1645,"Alford, Aberdeenshire",Royalist Victory,"George Gordon, 2nd Marquess of Huntly",1500,"2000 foot
5-600 cavalry","2000 foot
250-300 cavalry",L,Several hundred
309,Battle_of_Alford,2 July 1645,"Alford, Aberdeenshire",Royalist Victory,Manus O'Cahan's Regiment,1500,"2000 foot
5-600 cavalry","2000 foot
250-300 cavalry",L,Several hundred
310,Battle_of_Alford,2 July 1645,"Alford, Aberdeenshire",Royalist Victory,William Baillie (soldier),Several hundred,"2000 foot
250-300 cavalry","2000 foot
5-600 cavalry",R,1500
311,Battle_of_Alford,2 July 1645,"Alford, Aberdeenshire",Royalist Victory,"Alexander Lindsay, 1st Earl of Balcarres",Several hundred,"2000 foot
250-300 cavalry","2000 foot
5-600 cavalry",R,1500
312,Battle_of_Nördlingen_(1645),"August 3, 1645","Alerheim, near Nördlingen (present-day Germany)",French victory,"Louis, Grand Condé","5,000","16,000 men
28 guns

 11,500 men
 4,500 men","17,000 men
27 guns

11,000 infantry
9.000 cavalry",L,"5,000"
313,Battle_of_Nördlingen_(1645),"August 3, 1645","Alerheim, near Nördlingen (present-day Germany)",French victory,"Henri de la Tour d'Auvergne, Vicomte de Turenne","5,000","16,000 men
28 guns

 11,500 men
 4,500 men","17,000 men
27 guns

11,000 infantry
9.000 cavalry",L,"5,000"
314,Battle_of_Nördlingen_(1645),"August 3, 1645","Alerheim, near Nördlingen (present-day Germany)",French victory,Franz von Mercy,"5,000","17,000 men
27 guns

11,000 infantry
9.000 cavalry","16,000 men
28 guns

 11,500 men
 4,500 men",R,"5,000"
315,Battle_of_Nördlingen_(1645),"August 3, 1645","Alerheim, near Nördlingen (present-day Germany)",French victory,Johann von Werth,"5,000","17,000 men
27 guns

11,000 infantry
9.000 cavalry","16,000 men
28 guns

 11,500 men
 4,500 men",R,"5,000"
316,Battle_of_Tabocas,3 August 1645,"Vitória de Santo Antão, Pernambuco, Brazil",Portuguese victory[1][2],Hendrik van Haus,Unknown,900 men (including 200 Native allies[6]),1100 men[5],L,Unknown
317,Battle_of_Tabocas,3 August 1645,"Vitória de Santo Antão, Pernambuco, Brazil",Portuguese victory[1][2],João Fernandes Vieira,Unknown,1100 men[5],900 men (including 200 Native allies[6]),R,Unknown
318,Battle_of_Kilsyth,15 August 1645,"Kilsyth, about 10 miles south-west of Stirling, Scotland",Royalist Victory,"James Graham, 1st Marquess of Montrose",c.4500,"7000 foot, 800 cavalry[1][2]","3000 foot, 500 cavalry",L,Light
319,Battle_of_Kilsyth,15 August 1645,"Kilsyth, about 10 miles south-west of Stirling, Scotland",Royalist Victory,Alasdair Mac Colla,c.4500,"7000 foot, 800 cavalry[1][2]","3000 foot, 500 cavalry",L,Light
320,Battle_of_Kilsyth,15 August 1645,"Kilsyth, about 10 miles south-west of Stirling, Scotland",Royalist Victory,William Baillie (soldier),Light,"3000 foot, 500 cavalry","7000 foot, 800 cavalry[1][2]",R,c.4500
321,Battle_of_Kilsyth,15 August 1645,"Kilsyth, about 10 miles south-west of Stirling, Scotland",Royalist Victory,Committee of Estates,Light,"3000 foot, 500 cavalry","7000 foot, 800 cavalry[1][2]",R,c.4500
322,Battle_of_Philiphaugh,13 September 1645,"Philiphaugh, 2 miles from Selkirk, Scotland",Decisive Covenanter Victory,"James Graham, 1st Marquess of Montrose",minor,"6000 horse and dragoons
1000 foot","100 horse
600 musketeers
100 levies",L,500
323,Battle_of_Philiphaugh,13 September 1645,"Philiphaugh, 2 miles from Selkirk, Scotland",Decisive Covenanter Victory,"David Leslie, 1st Lord Newark",500,"100 horse
600 musketeers
100 levies","6000 horse and dragoons
1000 foot",R,minor
324,Battle_of_Benburb,5 June 1646,"Benburb, County Tyrone
54°24′43″N 6°44′46″W﻿ / ﻿54.412°N 6.746°W﻿ / 54.412; -6.746Coordinates: 54°24′43″N 6°44′46″W﻿ / ﻿54.412°N 6.746°W﻿ / 54.412; -6.746",Irish Confederate victory,Owen Roe O'Neill,"2–3,000 killed[3]","6,000[1]","5,000",L,c.300 killed[2]
325,Battle_of_Benburb,5 June 1646,"Benburb, County Tyrone
54°24′43″N 6°44′46″W﻿ / ﻿54.412°N 6.746°W﻿ / 54.412; -6.746Coordinates: 54°24′43″N 6°44′46″W﻿ / ﻿54.412°N 6.746°W﻿ / 54.412; -6.746",Irish Confederate victory,Robert Monro,c.300 killed[2],"5,000","6,000[1]",R,"2–3,000 killed[3]"
326,Battles_of_La_Naval_de_Manila,"March 15. 1646 – October 4, 1646","Stretching from Lingayen, Pangasinan to Marinduque then to Mariveles near Corregidor Island",Spanish victory,Maarten Gerritsz Vries,15 dead,"4 ships

3 Manila galleons
1 galley
4 brigantines


400 soldiers
68 guns","19 ships

16 regular galleons
3 fire ships
16 launches

470 guns (est.)
First Squadron:
Second Squadron: 800 soldiers
Third Squadron:",R,"500 dead[1] (est.)
2 fire ships sunk
3 ships severely damaged"
327,Battle_of_Dungan's_Hill,August 1647,"Dungan's Hill, near Summerhill, County Meath","English Parliamentarian Victory, destruction of Leinster army","Thomas Preston, 1st Viscount Tara",low,6000,"6000 Irish
900 Highland Scots",L,"over 3000 killed, many officers captured and supplies, artillery and equipment lost"
328,Battle_of_Dungan's_Hill,August 1647,"Dungan's Hill, near Summerhill, County Meath","English Parliamentarian Victory, destruction of Leinster army",Michael Jones (soldier),"over 3000 killed, many officers captured and supplies, artillery and equipment lost","6000 Irish
900 Highland Scots",6000,R,low
329,Battle_of_Knocknanuss,13 November 1647,"Knocknanauss, County Cork",English Parliamentarian Victory,"Theobald Taaffe, 1st Earl of Carlingford",up to 1000,5200,c7000,L,over 3000
330,Battle_of_Knocknanuss,13 November 1647,"Knocknanauss, County Cork",English Parliamentarian Victory,Alasdair Mac Colla,up to 1000,5200,c7000,L,over 3000
331,Battle_of_Knocknanuss,13 November 1647,"Knocknanauss, County Cork",English Parliamentarian Victory,"Murrough O'Brien, 1st Earl of Inchiquin",over 3000,c7000,5200,R,up to 1000
332,Battle_of_Maidstone,1 June 1648,"Maidstone, Kent, England",Parliamentarian victory,"George Goring, 1st Earl of Norwich",80,Approx. 4000,Approx. 2000,L,800+
333,Battle_of_Maidstone,1 June 1648,"Maidstone, Kent, England",Parliamentarian victory,Thomas Fairfax,800+,Approx. 2000,Approx. 4000,R,80
334,Battle_of_St_Fagans,8 May 1648,"St Fagans, Wales",Parliamentarian victory,John Poyer,"200+ dead
3,000+ captured","900 horse
800 dragoons
1,000 foot","7,500 infantry
500 cavalry",L,"200+ dead
3,000+ captured"
335,Battle_of_St_Fagans,8 May 1648,"St Fagans, Wales",Parliamentarian victory,Rowland Laugharne,"200+ dead
3,000+ captured","900 horse
800 dragoons
1,000 foot","7,500 infantry
500 cavalry",L,"200+ dead
3,000+ captured"
336,Battle_of_St_Fagans,8 May 1648,"St Fagans, Wales",Parliamentarian victory,Rice Powell,"200+ dead
3,000+ captured","900 horse
800 dragoons
1,000 foot","7,500 infantry
500 cavalry",L,"200+ dead
3,000+ captured"
337,Battle_of_St_Fagans,8 May 1648,"St Fagans, Wales",Parliamentarian victory,Thomas Horton (soldier),"200+ dead
3,000+ captured","7,500 infantry
500 cavalry","900 horse
800 dragoons
1,000 foot",R,"200+ dead
3,000+ captured"
338,Siege_of_Pembroke,31 May – 11 July 1648,"Pembroke Castle, Wales",Parliamentarian victory,Rowland Laugharne,,unknown,unknown,L,
339,Siege_of_Pembroke,31 May – 11 July 1648,"Pembroke Castle, Wales",Parliamentarian victory,Rice Powell,,unknown,unknown,L,
340,Siege_of_Pembroke,31 May – 11 July 1648,"Pembroke Castle, Wales",Parliamentarian victory,Oliver Cromwell,,unknown,unknown,R,
341,First_Battle_of_Guararapes,19 April 1648,"Pernambuco, Brazil",Portuguese victory[1],Sigismund van Schoppe,"80 killed[6]
400 wounded[7]","2,000","5,000[2]
5 cannons[3]",L,"1,000 men killed, wounded or captured[4]
1 cannon captured[5]"
342,First_Battle_of_Guararapes,19 April 1648,"Pernambuco, Brazil",Portuguese victory[1],Francisco Barreto de Meneses,"1,000 men killed, wounded or captured[4]
1 cannon captured[5]","5,000[2]
5 cannons[3]","2,000",R,"80 killed[6]
400 wounded[7]"
343,Battle_of_Zusmarshausen,17 May 1648,"Zusmarshausen, near Augsburg (present-day Germany)",Franco-Swedish victory,Sweden,"2,000[1]","4,000 infantry
6,000 cavalry[1]","11,000 Swedish infantry
7,000 Swedish cavalry
8,000 French troops[1]",L,
344,Battle_of_Zusmarshausen,17 May 1648,"Zusmarshausen, near Augsburg (present-day Germany)",Franco-Swedish victory,Carl Gustaf Wrangel,"2,000[1]","4,000 infantry
6,000 cavalry[1]","11,000 Swedish infantry
7,000 Swedish cavalry
8,000 French troops[1]",L,
345,Battle_of_Zusmarshausen,17 May 1648,"Zusmarshausen, near Augsburg (present-day Germany)",Franco-Swedish victory,"Henri de la Tour d'Auvergne, Vicomte de Turenne","2,000[1]","4,000 infantry
6,000 cavalry[1]","11,000 Swedish infantry
7,000 Swedish cavalry
8,000 French troops[1]",L,
346,Battle_of_Zusmarshausen,17 May 1648,"Zusmarshausen, near Augsburg (present-day Germany)",Franco-Swedish victory,Raimondo Montecuccoli,,"11,000 Swedish infantry
7,000 Swedish cavalry
8,000 French troops[1]","4,000 infantry
6,000 cavalry[1]",R,"2,000[1]"
347,Battle_of_Zusmarshausen,17 May 1648,"Zusmarshausen, near Augsburg (present-day Germany)",Franco-Swedish victory,Jost Maximilian von Bronckhorst-Gronsfeld,,"11,000 Swedish infantry
7,000 Swedish cavalry
8,000 French troops[1]","4,000 infantry
6,000 cavalry[1]",R,"2,000[1]"
348,Battle_of_Zusmarshausen,17 May 1648,"Zusmarshausen, near Augsburg (present-day Germany)",Franco-Swedish victory,Peter Melander Graf von Holzappel,,"11,000 Swedish infantry
7,000 Swedish cavalry
8,000 French troops[1]","4,000 infantry
6,000 cavalry[1]",R,"2,000[1]"
349,Battle_of_Prague_(1648),25 July – 1 November 1648,"Prague, Kingdom of Bohemia, Habsburg Monarchy
50°05′11″N 14°24′44″E﻿ / ﻿50.08639°N 14.41222°E﻿ / 50.08639; 14.41222Coordinates: 50°05′11″N 14°24′44″E﻿ / ﻿50.08639°N 14.41222°E﻿ / 50.08639; 14.41222",Disputed; the Swedes loot Prague Castle but fail to capture the Old Town,Sweden,"219 dead, 475 wounded","cca 2000 soldiers, plus local militia and Academic Legion",cca 7500 soldiers (unconfirmed) plus 6000 reinforcements led by Charles X Gustav of Sweden,L,"500 dead, 700 wounded"
350,Battle_of_Prague_(1648),25 July – 1 November 1648,"Prague, Kingdom of Bohemia, Habsburg Monarchy
50°05′11″N 14°24′44″E﻿ / ﻿50.08639°N 14.41222°E﻿ / 50.08639; 14.41222Coordinates: 50°05′11″N 14°24′44″E﻿ / ﻿50.08639°N 14.41222°E﻿ / 50.08639; 14.41222",Disputed; the Swedes loot Prague Castle but fail to capture the Old Town,Hans Christoff von Königsmarck,"219 dead, 475 wounded","cca 2000 soldiers, plus local militia and Academic Legion",cca 7500 soldiers (unconfirmed) plus 6000 reinforcements led by Charles X Gustav of Sweden,L,"500 dead, 700 wounded"
351,Battle_of_Prague_(1648),25 July – 1 November 1648,"Prague, Kingdom of Bohemia, Habsburg Monarchy
50°05′11″N 14°24′44″E﻿ / ﻿50.08639°N 14.41222°E﻿ / 50.08639; 14.41222Coordinates: 50°05′11″N 14°24′44″E﻿ / ﻿50.08639°N 14.41222°E﻿ / 50.08639; 14.41222",Disputed; the Swedes loot Prague Castle but fail to capture the Old Town,Charles X Gustav of Sweden,"219 dead, 475 wounded","cca 2000 soldiers, plus local militia and Academic Legion",cca 7500 soldiers (unconfirmed) plus 6000 reinforcements led by Charles X Gustav of Sweden,L,"500 dead, 700 wounded"
352,Battle_of_Prague_(1648),25 July – 1 November 1648,"Prague, Kingdom of Bohemia, Habsburg Monarchy
50°05′11″N 14°24′44″E﻿ / ﻿50.08639°N 14.41222°E﻿ / 50.08639; 14.41222Coordinates: 50°05′11″N 14°24′44″E﻿ / ﻿50.08639°N 14.41222°E﻿ / 50.08639; 14.41222",Disputed; the Swedes loot Prague Castle but fail to capture the Old Town,Rudolf von Colloredo,"500 dead, 700 wounded",cca 7500 soldiers (unconfirmed) plus 6000 reinforcements led by Charles X Gustav of Sweden,"cca 2000 soldiers, plus local militia and Academic Legion",R,"219 dead, 475 wounded"
353,Battle_of_Prague_(1648),25 July – 1 November 1648,"Prague, Kingdom of Bohemia, Habsburg Monarchy
50°05′11″N 14°24′44″E﻿ / ﻿50.08639°N 14.41222°E﻿ / 50.08639; 14.41222Coordinates: 50°05′11″N 14°24′44″E﻿ / ﻿50.08639°N 14.41222°E﻿ / 50.08639; 14.41222",Disputed; the Swedes loot Prague Castle but fail to capture the Old Town,Jiří Plachý,"500 dead, 700 wounded",cca 7500 soldiers (unconfirmed) plus 6000 reinforcements led by Charles X Gustav of Sweden,"cca 2000 soldiers, plus local militia and Academic Legion",R,"219 dead, 475 wounded"
354,Battle_of_Prague_(1648),25 July – 1 November 1648,"Prague, Kingdom of Bohemia, Habsburg Monarchy
50°05′11″N 14°24′44″E﻿ / ﻿50.08639°N 14.41222°E﻿ / 50.08639; 14.41222Coordinates: 50°05′11″N 14°24′44″E﻿ / ﻿50.08639°N 14.41222°E﻿ / 50.08639; 14.41222",Disputed; the Swedes loot Prague Castle but fail to capture the Old Town,Academic Legion (students' group),"500 dead, 700 wounded",cca 7500 soldiers (unconfirmed) plus 6000 reinforcements led by Charles X Gustav of Sweden,"cca 2000 soldiers, plus local militia and Academic Legion",R,"219 dead, 475 wounded"
355,Battle_of_Preston_(1648),17–19 August 1648,"Preston, Lancashire",Decisive Parliamentarian victory,Oliver Cromwell,"2,000 killed
9,000 captured[3]","11,000, not all were engaged in the battle.[1]","8,600",L,Under 100 killed[2]
356,Battle_of_Preston_(1648),17–19 August 1648,"Preston, Lancashire",Decisive Parliamentarian victory,John Lambert (general),"2,000 killed
9,000 captured[3]","11,000, not all were engaged in the battle.[1]","8,600",L,Under 100 killed[2]
357,Battle_of_Preston_(1648),17–19 August 1648,"Preston, Lancashire",Decisive Parliamentarian victory,"James Hamilton, 1st Duke of Hamilton",Under 100 killed[2],"8,600","11,000, not all were engaged in the battle.[1]",R,"2,000 killed
9,000 captured[3]"
358,Battle_of_Preston_(1648),17–19 August 1648,"Preston, Lancashire",Decisive Parliamentarian victory,"James Livingston, 1st Earl of Callendar",Under 100 killed[2],"8,600","11,000, not all were engaged in the battle.[1]",R,"2,000 killed
9,000 captured[3]"
359,Battle_of_Preston_(1648),17–19 August 1648,"Preston, Lancashire",Decisive Parliamentarian victory,William Baillie (soldier),Under 100 killed[2],"8,600","11,000, not all were engaged in the battle.[1]",R,"2,000 killed
9,000 captured[3]"
360,Battle_of_Preston_(1648),17–19 August 1648,"Preston, Lancashire",Decisive Parliamentarian victory,"John Middleton, 1st Earl of Middleton",Under 100 killed[2],"8,600","11,000, not all were engaged in the battle.[1]",R,"2,000 killed
9,000 captured[3]"
361,Battle_of_Preston_(1648),17–19 August 1648,"Preston, Lancashire",Decisive Parliamentarian victory,"Marmaduke Langdale, 1st Baron Langdale of Holme",Under 100 killed[2],"8,600","11,000, not all were engaged in the battle.[1]",R,"2,000 killed
9,000 captured[3]"
362,Battle_of_Lens,20 August 1648,"Between Grenay and Liévin, west of
Lens, Pas-de-Calais (France)
50°25′N 2°50′E﻿ / ﻿50.417°N 2.833°E﻿ / 50.417; 2.833Coordinates: 50°25′N 2°50′E﻿ / ﻿50.417°N 2.833°E﻿ / 50.417; 2.833",Decisive French victory[2],"Louis, Grand Condé","3,000 dead or wounded
5,000 captured","18,000
38 guns","16,000
18 guns",L,"3,500 dead or wounded"
363,Battle_of_Lens,20 August 1648,"Between Grenay and Liévin, west of
Lens, Pas-de-Calais (France)
50°25′N 2°50′E﻿ / ﻿50.417°N 2.833°E﻿ / 50.417; 2.833Coordinates: 50°25′N 2°50′E﻿ / ﻿50.417°N 2.833°E﻿ / 50.417; 2.833",Decisive French victory[2],Archduke Leopold Wilhelm of Austria,"3,500 dead or wounded","16,000
18 guns","18,000
38 guns",R,"3,000 dead or wounded
5,000 captured"
364,Second_Battle_of_Guararapes,19 February 1649,"Pernambuco, Brazil",Decisive Portuguese victory[1],Colonel Van Den Brinck,"45 killed[6]
200 wounded[7]","2,600[4]","3,500[3]",L,"1,045 dead, wounded or captured[5]"
365,Second_Battle_of_Guararapes,19 February 1649,"Pernambuco, Brazil",Decisive Portuguese victory[1],Francisco Barreto de Meneses,"1,045 dead, wounded or captured[5]","3,500[3]","2,600[4]",R,"45 killed[6]
200 wounded[7]"
366,Second_Battle_of_Guararapes,19 February 1649,"Pernambuco, Brazil",Decisive Portuguese victory[1],Henrique Dias,"1,045 dead, wounded or captured[5]","3,500[3]","2,600[4]",R,"45 killed[6]
200 wounded[7]"
367,Second_Battle_of_Guararapes,19 February 1649,"Pernambuco, Brazil",Decisive Portuguese victory[1],António Filipe Camarão,"1,045 dead, wounded or captured[5]","3,500[3]","2,600[4]",R,"45 killed[6]
200 wounded[7]"
