,Battle,Date,Location,Result,belligerent,inflicted,opp,own,pos,taken
1015,Third_Battle_of_Panipat,14 January 1761,"Panipat
(in present-day Haryana, India)
29°23′N 76°58′E﻿ / ﻿29.39°N 76.97°E﻿ / 29.39; 76.97",Decisive Afghan victory,Vishwasrao,"Estimates between 20,000 and 40,000 combatants killed.[2][3]","42,000 cavalry
38,000 infantry
10,000 reserves
4,000 personal guards
5,000 Qizilbash
120–130 pieces of cannon
large numbers of irregulars
totally an army of 100,000.","40,000 cavalry
15,000 infantry(divided to 9 battalions of Gardi rifle infantry)
15,000 Pindaris
200 pieces of artillery. The force was accompanied by 300,000 non-combatants (pilgrims and camp-followers)
totally an army of 70,000.",R,"Estimates between 30,000 and 40,000 combatants killed in the battle. Another 40,000-70,000 non-combatants massacred following the battle.[2][3]"
1016,Third_Battle_of_Panipat,14 January 1761,"Panipat
(in present-day Haryana, India)
29°23′N 76°58′E﻿ / ﻿29.39°N 76.97°E﻿ / 29.39; 76.97",Decisive Afghan victory,Malhar Rao Holkar,"Estimates between 20,000 and 40,000 combatants killed.[2][3]","42,000 cavalry
38,000 infantry
10,000 reserves
4,000 personal guards
5,000 Qizilbash
120–130 pieces of cannon
large numbers of irregulars
totally an army of 100,000.","40,000 cavalry
15,000 infantry(divided to 9 battalions of Gardi rifle infantry)
15,000 Pindaris
200 pieces of artillery. The force was accompanied by 300,000 non-combatants (pilgrims and camp-followers)
totally an army of 70,000.",R,"Estimates between 30,000 and 40,000 combatants killed in the battle. Another 40,000-70,000 non-combatants massacred following the battle.[2][3]"
1017,Third_Battle_of_Panipat,14 January 1761,"Panipat
(in present-day Haryana, India)
29°23′N 76°58′E﻿ / ﻿29.39°N 76.97°E﻿ / 29.39; 76.97",Decisive Afghan victory,Mahadaji Shinde,"Estimates between 20,000 and 40,000 combatants killed.[2][3]","42,000 cavalry
38,000 infantry
10,000 reserves
4,000 personal guards
5,000 Qizilbash
120–130 pieces of cannon
large numbers of irregulars
totally an army of 100,000.","40,000 cavalry
15,000 infantry(divided to 9 battalions of Gardi rifle infantry)
15,000 Pindaris
200 pieces of artillery. The force was accompanied by 300,000 non-combatants (pilgrims and camp-followers)
totally an army of 70,000.",R,"Estimates between 30,000 and 40,000 combatants killed in the battle. Another 40,000-70,000 non-combatants massacred following the battle.[2][3]"
1018,Third_Battle_of_Panipat,14 January 1761,"Panipat
(in present-day Haryana, India)
29°23′N 76°58′E﻿ / ﻿29.39°N 76.97°E﻿ / 29.39; 76.97",Decisive Afghan victory,Ibrahim Khan Gardi,"Estimates between 20,000 and 40,000 combatants killed.[2][3]","42,000 cavalry
38,000 infantry
10,000 reserves
4,000 personal guards
5,000 Qizilbash
120–130 pieces of cannon
large numbers of irregulars
totally an army of 100,000.","40,000 cavalry
15,000 infantry(divided to 9 battalions of Gardi rifle infantry)
15,000 Pindaris
200 pieces of artillery. The force was accompanied by 300,000 non-combatants (pilgrims and camp-followers)
totally an army of 70,000.",R,"Estimates between 30,000 and 40,000 combatants killed in the battle. Another 40,000-70,000 non-combatants massacred following the battle.[2][3]"
1019,Third_Battle_of_Panipat,14 January 1761,"Panipat
(in present-day Haryana, India)
29°23′N 76°58′E﻿ / ﻿29.39°N 76.97°E﻿ / 29.39; 76.97",Decisive Afghan victory,Jankoji Rao Scindia,"Estimates between 20,000 and 40,000 combatants killed.[2][3]","42,000 cavalry
38,000 infantry
10,000 reserves
4,000 personal guards
5,000 Qizilbash
120–130 pieces of cannon
large numbers of irregulars
totally an army of 100,000.","40,000 cavalry
15,000 infantry(divided to 9 battalions of Gardi rifle infantry)
15,000 Pindaris
200 pieces of artillery. The force was accompanied by 300,000 non-combatants (pilgrims and camp-followers)
totally an army of 70,000.",R,"Estimates between 30,000 and 40,000 combatants killed in the battle. Another 40,000-70,000 non-combatants massacred following the battle.[2][3]"
1020,Third_Battle_of_Panipat,14 January 1761,"Panipat
(in present-day Haryana, India)
29°23′N 76°58′E﻿ / ﻿29.39°N 76.97°E﻿ / 29.39; 76.97",Decisive Afghan victory,Bhoite,"Estimates between 20,000 and 40,000 combatants killed.[2][3]","42,000 cavalry
38,000 infantry
10,000 reserves
4,000 personal guards
5,000 Qizilbash
120–130 pieces of cannon
large numbers of irregulars
totally an army of 100,000.","40,000 cavalry
15,000 infantry(divided to 9 battalions of Gardi rifle infantry)
15,000 Pindaris
200 pieces of artillery. The force was accompanied by 300,000 non-combatants (pilgrims and camp-followers)
totally an army of 70,000.",R,"Estimates between 30,000 and 40,000 combatants killed in the battle. Another 40,000-70,000 non-combatants massacred following the battle.[2][3]"
1021,Battle_of_Villinghausen,15–16 July 1761,"Vellinghausen, near Hamm, present-day Germany",Prussian-Hanoverian-British victory,Duke Ferdinand of Brunswick-Wolfenbüttel,"5,000 (Broglie 4,700, Soubise 300)","~90,000","~65,000",L,"1,400"
1022,Battle_of_Villinghausen,15–16 July 1761,"Vellinghausen, near Hamm, present-day Germany",Prussian-Hanoverian-British victory,"Victor-François, 2nd duc de Broglie","1,400","~65,000","~90,000",R,"5,000 (Broglie 4,700, Soubise 300)"
1023,Battle_of_Villinghausen,15–16 July 1761,"Vellinghausen, near Hamm, present-day Germany",Prussian-Hanoverian-British victory,"Charles, Prince of Soubise","1,400","~65,000","~90,000",R,"5,000 (Broglie 4,700, Soubise 300)"
1024,Battle_of_Burkersdorf,21 July 1762,"Burkersdorf, present-day Poland",Prussian victory,Frederick the Great,"2,500 killed, wounded, or captured[1]","75,000","55,000",L,"1,600 killed, wounded, or captured"
1025,Battle_of_Burkersdorf,21 July 1762,"Burkersdorf, present-day Poland",Prussian victory,Count Leopold Joseph von Daun,"1,600 killed, wounded, or captured","55,000","75,000",R,"2,500 killed, wounded, or captured[1]"
1026,Battle_of_Manila_(1762),24 September – 6 October 1762,"Manila, Philippines",British victory,William Draper (British Army officer),"~100 killed and wounded
361 surrendered[5]","556 regular Spanish troops[1]:12
8,600 Filipino troops
200 French and British deserters[3]","10,300 men[2]
15 ships[1]:22–23",L,147 killed and wounded[4][5]
1027,Battle_of_Manila_(1762),24 September – 6 October 1762,"Manila, Philippines",British victory,"Sir Samuel Cornish, 1st Baronet","~100 killed and wounded
361 surrendered[5]","556 regular Spanish troops[1]:12
8,600 Filipino troops
200 French and British deserters[3]","10,300 men[2]
15 ships[1]:22–23",L,147 killed and wounded[4][5]
1028,Battle_of_Manila_(1762),24 September – 6 October 1762,"Manila, Philippines",British victory,Manuel Rojo del Río y Vieyra,147 killed and wounded[4][5],"10,300 men[2]
15 ships[1]:22–23","556 regular Spanish troops[1]:12
8,600 Filipino troops
200 French and British deserters[3]",R,"~100 killed and wounded
361 surrendered[5]"
1029,Battle_of_Manila_(1762),24 September – 6 October 1762,"Manila, Philippines",British victory,Simón de Anda y Salazar,147 killed and wounded[4][5],"10,300 men[2]
15 ships[1]:22–23","556 regular Spanish troops[1]:12
8,600 Filipino troops
200 French and British deserters[3]",R,"~100 killed and wounded
361 surrendered[5]"
1030,Battle_of_Manila_(1762),24 September – 6 October 1762,"Manila, Philippines",British victory,Knight,147 killed and wounded[4][5],"10,300 men[2]
15 ships[1]:22–23","556 regular Spanish troops[1]:12
8,600 Filipino troops
200 French and British deserters[3]",R,"~100 killed and wounded
361 surrendered[5]"
1031,Battle_of_Bushy_Run,"August 5 – August 6, 1763","near present-day Harrison City, Westmoreland County, Pennsylvania",British victory,Guyasuta,"50 killed,
60 wounded,
15 missing",500,110-500[1][2],L,20-60 killed
1032,Battle_of_Bushy_Run,"August 5 – August 6, 1763","near present-day Harrison City, Westmoreland County, Pennsylvania",British victory,Henry Bouquet,20-60 killed,110-500[1][2],500,R,"50 killed,
60 wounded,
15 missing"
1033,Battle_of_Buxar,22 October 1764,Near Buxar,British East India Company victory,Shah Alam II,"733-847 killed, wounded or missing [2][3]","7,072
30 cannons","40,000
140 cannons",L,"Disputed
British claim:[2]
2,000 killed"
1034,Battle_of_Buxar,22 October 1764,Near Buxar,British East India Company victory,Shuja-ud-Daula,"733-847 killed, wounded or missing [2][3]","7,072
30 cannons","40,000
140 cannons",L,"Disputed
British claim:[2]
2,000 killed"
1035,Battle_of_Buxar,22 October 1764,Near Buxar,British East India Company victory,Mirza Najaf Khan,"733-847 killed, wounded or missing [2][3]","7,072
30 cannons","40,000
140 cannons",L,"Disputed
British claim:[2]
2,000 killed"
1036,Battle_of_Buxar,22 October 1764,Near Buxar,British East India Company victory,Mir Qasim,"733-847 killed, wounded or missing [2][3]","7,072
30 cannons","40,000
140 cannons",L,"Disputed
British claim:[2]
2,000 killed"
1037,Battle_of_Buxar,22 October 1764,Near Buxar,British East India Company victory,"Hector Munro, 8th laird of Novar","Disputed
British claim:[2]
2,000 killed","40,000
140 cannons","7,072
30 cannons",R,"733-847 killed, wounded or missing [2][3]"
1038,Battle_of_Chesme,5–7 July 1770,"Çeşme Bay, Ottoman Empire",Decisive Russian victory,Alexei Grigoryevich Orlov,"12 ships of the line
12 frigates and escort vessels
13 galleys
32 smaller vessels
at least 8,000 men killed[3]","16 ships of the line,
6 frigates,
6 xebecs,
13 galleys,
32 small craft,
1,300 guns","9 ships of the line,
3 frigates,
1 bomb,
4 fireships,
4 supply ships",L,"1 ship of the line
4 fire ships
534[1] — 661[2] killed
40 wounded"
1039,Battle_of_Chesme,5–7 July 1770,"Çeşme Bay, Ottoman Empire",Decisive Russian victory,Grigory Spiridov,"12 ships of the line
12 frigates and escort vessels
13 galleys
32 smaller vessels
at least 8,000 men killed[3]","16 ships of the line,
6 frigates,
6 xebecs,
13 galleys,
32 small craft,
1,300 guns","9 ships of the line,
3 frigates,
1 bomb,
4 fireships,
4 supply ships",L,"1 ship of the line
4 fire ships
534[1] — 661[2] killed
40 wounded"
1040,Battle_of_Chesme,5–7 July 1770,"Çeşme Bay, Ottoman Empire",Decisive Russian victory,John Elphinstone,"12 ships of the line
12 frigates and escort vessels
13 galleys
32 smaller vessels
at least 8,000 men killed[3]","16 ships of the line,
6 frigates,
6 xebecs,
13 galleys,
32 small craft,
1,300 guns","9 ships of the line,
3 frigates,
1 bomb,
4 fireships,
4 supply ships",L,"1 ship of the line
4 fire ships
534[1] — 661[2] killed
40 wounded"
1041,Battle_of_Chesme,5–7 July 1770,"Çeşme Bay, Ottoman Empire",Decisive Russian victory,Mandalzade Hüsameddin,"1 ship of the line
4 fire ships
534[1] — 661[2] killed
40 wounded","9 ships of the line,
3 frigates,
1 bomb,
4 fireships,
4 supply ships","16 ships of the line,
6 frigates,
6 xebecs,
13 galleys,
32 small craft,
1,300 guns",R,"12 ships of the line
12 frigates and escort vessels
13 galleys
32 smaller vessels
at least 8,000 men killed[3]"
1042,Battle_of_Larga,7 July 1770 [1],"Larga river, eastern Moldavia",Decisive Russian victory,Pyotr Rumyantsev,Unknown,"65,000 cavalry, 15,000 infantry, 33 guns","38,000, 115 guns",L,Unknown
1043,Battle_of_Kagul,1 August 1770 (21 July at Julian Calendar),"Kagul River, southern Moldavia",Decisive Russian victory,Pyotr Rumyantsev,"20,000 killed, wounded and captured[1]","Ottoman: 75,000,[2] of them 50,000 infantry
Tatar: 80,000-100,000 cavalry[3]
150,000-175,000 total","35,000[1]-42,000,[2] 118 guns[3]",L,"ca 1,000[1]-1,500[4] killed and wounded"
1044,Battle_of_Kagul,1 August 1770 (21 July at Julian Calendar),"Kagul River, southern Moldavia",Decisive Russian victory,Ivazzade Halil Pasha,"ca 1,000[1]-1,500[4] killed and wounded","35,000[1]-42,000,[2] 118 guns[3]","Ottoman: 75,000,[2] of them 50,000 infantry
Tatar: 80,000-100,000 cavalry[3]
150,000-175,000 total",R,"20,000 killed, wounded and captured[1]"
1045,Battle_of_Alamance,"May 16, 1771","near Great Alamance Creek in Alamance County, North Carolina",Decisive government victory,William Tryon,"9 killed
Unknown number injured
7 later executed for treason","appx. 2,000","appx. 1,000",L,"Between 9 and 27 killed
61 wounded"
1046,Battle_of_Alamance,"May 16, 1771","near Great Alamance Creek in Alamance County, North Carolina",Decisive government victory,Herman Husband,"Between 9 and 27 killed
61 wounded","appx. 1,000","appx. 2,000",R,"9 killed
Unknown number injured
7 later executed for treason"
1047,Battle_of_Point_Pleasant,"October 10, 1774","Present-day Point Pleasant, West Virginia
38°50′21″N 82°08′27″W﻿ / ﻿38.8393°N 82.1408°W﻿ / 38.8393; -82.1408Coordinates: 38°50′21″N 82°08′27″W﻿ / ﻿38.8393°N 82.1408°W﻿ / 38.8393; -82.1408",Virginian victory,Cornstalk,"ca. 75 killed, 140 wounded","1,000",300–500,L,"at least 33 killed+ 8 DOW,[1] unknown number wounded"
1048,Battle_of_Point_Pleasant,"October 10, 1774","Present-day Point Pleasant, West Virginia
38°50′21″N 82°08′27″W﻿ / ﻿38.8393°N 82.1408°W﻿ / 38.8393; -82.1408Coordinates: 38°50′21″N 82°08′27″W﻿ / ﻿38.8393°N 82.1408°W﻿ / 38.8393; -82.1408",Virginian victory,Blue Jacket,"ca. 75 killed, 140 wounded","1,000",300–500,L,"at least 33 killed+ 8 DOW,[1] unknown number wounded"
1049,Battle_of_Point_Pleasant,"October 10, 1774","Present-day Point Pleasant, West Virginia
38°50′21″N 82°08′27″W﻿ / ﻿38.8393°N 82.1408°W﻿ / 38.8393; -82.1408Coordinates: 38°50′21″N 82°08′27″W﻿ / ﻿38.8393°N 82.1408°W﻿ / 38.8393; -82.1408",Virginian victory,Andrew Lewis (soldier),"at least 33 killed+ 8 DOW,[1] unknown number wounded",300–500,"1,000",R,"ca. 75 killed, 140 wounded"
1050,Battle_of_Point_Pleasant,"October 10, 1774","Present-day Point Pleasant, West Virginia
38°50′21″N 82°08′27″W﻿ / ﻿38.8393°N 82.1408°W﻿ / 38.8393; -82.1408Coordinates: 38°50′21″N 82°08′27″W﻿ / ﻿38.8393°N 82.1408°W﻿ / 38.8393; -82.1408",Virginian victory,Charles Lewis (soldier),"at least 33 killed+ 8 DOW,[1] unknown number wounded",300–500,"1,000",R,"ca. 75 killed, 140 wounded"
1051,Battle_of_Point_Pleasant,"October 10, 1774","Present-day Point Pleasant, West Virginia
38°50′21″N 82°08′27″W﻿ / ﻿38.8393°N 82.1408°W﻿ / 38.8393; -82.1408Coordinates: 38°50′21″N 82°08′27″W﻿ / ﻿38.8393°N 82.1408°W﻿ / 38.8393; -82.1408",Virginian victory,Thomas Buford (captain),"at least 33 killed+ 8 DOW,[1] unknown number wounded",300–500,"1,000",R,"ca. 75 killed, 140 wounded"
1052,Battle_of_Lexington_and_Concord,"April 19, 1775; 242 years ago (1775-04-19)","Middlesex County, Massachusetts
Lexington: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)Coordinates: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)
Concord: 42°28′08.54″N 71°21′02.08″W﻿ / ﻿42.4690389°N 71.3505778°W﻿ / 42.4690389; -71.3505778﻿ (Concord)","Strategic American victory

British forces succeed in destroying cannon and supplies in Concord
Militia successfully drive British back to Boston
Start of the American Revolutionary War",John Parker (captain),"73 killed
174 wounded
53 missing[8]","Departing Boston: 700[4]
Lexington: 400[5]
Concord: 100[6]
End of Battle: 1,500[7]","Lexington: 77[1]
Concord: 400[2]
End of Battle: 3,960[3]",L,"49 killed
39 wounded
5 missing[8]"
1053,Battle_of_Lexington_and_Concord,"April 19, 1775; 242 years ago (1775-04-19)","Middlesex County, Massachusetts
Lexington: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)Coordinates: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)
Concord: 42°28′08.54″N 71°21′02.08″W﻿ / ﻿42.4690389°N 71.3505778°W﻿ / 42.4690389; -71.3505778﻿ (Concord)","Strategic American victory

British forces succeed in destroying cannon and supplies in Concord
Militia successfully drive British back to Boston
Start of the American Revolutionary War",Col. James Barrett Farm,"73 killed
174 wounded
53 missing[8]","Departing Boston: 700[4]
Lexington: 400[5]
Concord: 100[6]
End of Battle: 1,500[7]","Lexington: 77[1]
Concord: 400[2]
End of Battle: 3,960[3]",L,"49 killed
39 wounded
5 missing[8]"
1054,Battle_of_Lexington_and_Concord,"April 19, 1775; 242 years ago (1775-04-19)","Middlesex County, Massachusetts
Lexington: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)Coordinates: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)
Concord: 42°28′08.54″N 71°21′02.08″W﻿ / ﻿42.4690389°N 71.3505778°W﻿ / 42.4690389; -71.3505778﻿ (Concord)","Strategic American victory

British forces succeed in destroying cannon and supplies in Concord
Militia successfully drive British back to Boston
Start of the American Revolutionary War",John Buttrick,"73 killed
174 wounded
53 missing[8]","Departing Boston: 700[4]
Lexington: 400[5]
Concord: 100[6]
End of Battle: 1,500[7]","Lexington: 77[1]
Concord: 400[2]
End of Battle: 3,960[3]",L,"49 killed
39 wounded
5 missing[8]"
1055,Battle_of_Lexington_and_Concord,"April 19, 1775; 242 years ago (1775-04-19)","Middlesex County, Massachusetts
Lexington: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)Coordinates: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)
Concord: 42°28′08.54″N 71°21′02.08″W﻿ / ﻿42.4690389°N 71.3505778°W﻿ / 42.4690389; -71.3505778﻿ (Concord)","Strategic American victory

British forces succeed in destroying cannon and supplies in Concord
Militia successfully drive British back to Boston
Start of the American Revolutionary War",Lt. Col. John Robinson,"73 killed
174 wounded
53 missing[8]","Departing Boston: 700[4]
Lexington: 400[5]
Concord: 100[6]
End of Battle: 1,500[7]","Lexington: 77[1]
Concord: 400[2]
End of Battle: 3,960[3]",L,"49 killed
39 wounded
5 missing[8]"
