Battle,Date,Location,Result,belligerent,opp,own,pos,VorD,Infantry,Cavalry,Artillery,Ships,Airforce,Special
Battle_of_Rain,"April 15, 1632","At the River Lech near Rain, Bavaria
(present-day Germany)",Decisive Swedish victory,"Johann Tserclaes, Count of Tilly","40,000","25,000",R,D,25000,,,,,
Battle_of_Rain,"April 15, 1632","At the River Lech near Rain, Bavaria
(present-day Germany)",Decisive Swedish victory,Johann Philipp Kratz von Scharffenstein,"40,000","25,000",R,D,25000,,,,,
Battle_of_Ramillies,23 May 1706[1],"Ramillies, present-day Walloon Brabant, Belgium",Grand Alliance victory[2],"François de Neufville, duc de Villeroy","62,000 men[3]
90 guns
20 mortars","60,000 men
62 guns",R,D,60000,,62,,,
Battle_of_Ramillies,23 May 1706[1],"Ramillies, present-day Walloon Brabant, Belgium",Grand Alliance victory[2],"Maximilian II Emanuel, Elector of Bavaria","62,000 men[3]
90 guns
20 mortars","60,000 men
62 guns",R,D,60000,,62,,,
Battle_of_Ramnagar,22 November 1848,"Ramnagar, Gujranwala district, Punjab
32°19′N 73°50′E﻿ / ﻿32.317°N 73.833°E﻿ / 32.317; 73.833Coordinates: 32°19′N 73°50′E﻿ / ﻿32.317°N 73.833°E﻿ / 32.317; 73.833","Sikh victory

British cavalry repulsed with heavy losses.[1]","Hugh Gough, 1st Viscount Gough","10,000
20 guns","15,000
50 guns",R,D,15000,,50,,,
Battle_of_Rappahannock_Station_II,"November 7, 1863 (1863-11-07)","Culpeper County and Fauquier County, Virginia",Union victory,Robert E. Lee,"2,000 [2]","2,000 [2]",R,D,2000,,,,,
Battle_of_Raszyn_(1809),19 April 1809,"Raszyn, present-day Poland
52°09′32″N 20°55′35″E﻿ / ﻿52.158889°N 20.926389°E﻿ / 52.158889; 20.926389","Austrian tactical victory
Polish strategic victory",Józef Poniatowski,"24,500 infantry
4,500 cavalry
94 cannons","18,000 infantry
3,500 cavalry
44 cannons",R,D,18000,3500,44,,,
Battle_of_Rathmines,2 August 1649,"Rathmines near Dublin, eastern Ireland",English Parliamentarian Victory,"James Butler, 1st Duke of Ormonde","5,000","11,000",L,D,11000,,,,,
Battle_of_Ratisbon,23 April 1809,"Regensburg, Principality of Regensburg",French victory,"Archduke Charles, Duke of Teschen","37,000","26,000",L,D,26000,,,,,
Battle_of_Rawdat_Muhanna_(1906),12-Apr-06,"Qassim region, Arabia","Emirate of Riyadh (Saudi) victory
Death of Abdulaziz bin Mitab
End of Ottoman existence in Nejd and Qassim",Abd al-Aziz ibn Mutib,"10,000","12,000",L,D,12000,,,,,
Battle_of_Raymond,"May 12, 1863 (1863-05-12)","Hinds County,
near Raymond, Mississippi",Union victory,John Gregg (CSA),"12,000[1]","4,400",R,D,4400,,,,,
Battle_of_Reading_(1688),9 December 1688[1],"Reading, Berkshire
Coordinates: 51°27′21″N 0°58′24″W﻿ / ﻿51.4557°N 0.9733°W﻿ / 51.4557; -0.9733","Decisive Williamite victory
James flees to France","Patrick Sarsfield, 1st Earl of Lucan","250 Dutch soldiers
Some people of Reading","600, mostly Irish, soldiers",L,D,600,,,,,
Battle_of_Refugio,"March 12–15, 1836","near Refugio, Texas
28°18′21″N 97°16′29″W﻿ / ﻿28.305833°N 97.274722°W﻿ / 28.305833; -97.274722",Mexican victory,Amon B. King,"1,500 men",148 men,R,D,148,,,,,
Battle_of_Refugio,"March 12–15, 1836","near Refugio, Texas
28°18′21″N 97°16′29″W﻿ / ﻿28.305833°N 97.274722°W﻿ / 28.305833; -97.274722",Mexican victory,William Ward (Texas),"1,500 men",148 men,R,D,148,,,,,
Battle_of_Rehe,"February 21 to March 1, 1933",Jehol Province,Japanese victory,Tang Yulin,"48,000","20,000",L,D,20000,,,,,
Battle_of_Rehe,"February 21 to March 1, 1933",Jehol Province,Japanese victory,Sun Dianying,"48,000","20,000",L,D,20000,,,,,
Battle_of_Reichenberg,21 April 1757,"Liberec, Bohemia, present-day Czech Republic",Prussian victory,Christian Moritz Graf Königsegg und Rothenfels,"16,000","10,500",R,D,10500,,,,,
Battle_of_Reims_(1814),12–13 March 1814,"Reims, France",French victory,"Guillaume Emmanuel Guignard, vicomte de Saint-Priest","20,000–25,000","7,800
 5,600",R,D,13400,,,,,
Battle_of_Reims_(1814),12–13 March 1814,"Reims, France",French victory,Friedrich Wilhelm von Jagow,"20,000–25,000","7,800
 5,600",R,D,13400,,,,,
Battle_of_Rennell_Island,29–30 January 1943,"Rennell Island, Solomon Islands, Pacific Ocean","Japanese successfully forced US Navy withdrawal, protecting the Japanese evacuation of Guadalcanal.",William Halsey Jr.,43 bombers[3],"1 aircraft carrier
2 escort carriers
6 cruisers
8 destroyers
14 fighters[2]",L,D,,,,17,14,
Battle_of_Rennell_Island,29–30 January 1943,"Rennell Island, Solomon Islands, Pacific Ocean","Japanese successfully forced US Navy withdrawal, protecting the Japanese evacuation of Guadalcanal.",Robert C. Giffen,43 bombers[3],"1 aircraft carrier
2 escort carriers
6 cruisers
8 destroyers
14 fighters[2]",L,D,,,,17,14,
Battle_of_Resaca_de_la_Palma,"May 9, 1846","Near Brownsville, Texas",American victory,Mariano Arista,"1,700[1]:62[2]","4,000[2]",R,D,4000,,,,,
Battle_of_Revolax,27 April 1808,"Revonlahti, Northern Ostrobothnia
64°43′05″N 024°57′50″E﻿ / ﻿64.71806°N 24.96389°E﻿ / 64.71806; 24.96389Coordinates: 64°43′05″N 024°57′50″E﻿ / ﻿64.71806°N 24.96389°E﻿ / 64.71806; 24.96389",Swedish victory,Mikhail Bulatov,"2,250","up to 1,700[1]",R,D,1700,,,,,
Battle_of_Riachuelo,"June 11, 1865","Riachuelo stream, Corrientes Province, Argentina",Decisive Brazilian victory,"Pedro Ignacio Meza, la enciclopedia libre","9 ships with 58 guns
1 Frigate
4 Corvettes
4 Gunboats","7 ships and
7 barges with 38 guns,
22 cannons on land,
2 congreve batteries
2 Corvettes
7 Steamboats
7 Barges",L,D,,,,30,,
Battle_of_Rich_Mountain,"July 11, 1861","Randolph County, Virginia (now West Virginia)
38°51′58″N 79°56′02″W﻿ / ﻿38.86611°N 79.93389°W﻿ / 38.86611; -79.93389Coordinates: 38°51′58″N 79°56′02″W﻿ / ﻿38.86611°N 79.93389°W﻿ / 38.86611; -79.93389",Union victory,Robert S. Garnett,"7,000","1,300",R,D,1300,,,,,
Battle_of_Rich_Mountain,"July 11, 1861","Randolph County, Virginia (now West Virginia)
38°51′58″N 79°56′02″W﻿ / ﻿38.86611°N 79.93389°W﻿ / 38.86611; -79.93389Coordinates: 38°51′58″N 79°56′02″W﻿ / ﻿38.86611°N 79.93389°W﻿ / 38.86611; -79.93389",Union victory,John Pegram (general),"7,000","1,300",R,D,1300,,,,,
Battle_of_Richmond,"August 29–30, 1862","Madison County,
near Richmond, Kentucky
Coordinates: 37°41′05″N 84°15′34″W﻿ / ﻿37.6848°N 84.2594°W﻿ / 37.6848; -84.2594",Confederate victory,"William ""Bull"" Nelson","6,500[1]","6,850[1]",L,D,6850,,,,,
Battle_of_Richmond_Hill,7 June 1795,"Richmond, New South Wales, Australia
33°35′54″S 150°42′04″E﻿ / ﻿33.59833°S 150.70111°E﻿ / -33.59833; 150.70111Coordinates: 33°35′54″S 150°42′04″E﻿ / ﻿33.59833°S 150.70111°E﻿ / -33.59833; 150.70111",New South Wales Corps victory,Pemulwuy,"2 officers
66 marines
3 drummer boys[1]",50+,R,D,50,,,,,
Battle_of_Ridgeway,2 June 1866,"Ridgeway, Ontario",Fenian victory,Lieutenant colonel,600–700[1],850[2],R,D,850,,,,,
Battle_of_Ridgeway,2 June 1866,"Ridgeway, Ontario",Fenian victory,Alfred Booker,600–700[1],850[2],R,D,850,,,,,
Battle_of_Ringgold_Gap,"November 27, 1863 (1863-11-27)","Catoosa County, Georgia",Confederate victory,Joseph Hooker,"4,200[2]","16,000[1]",L,D,16000,,,,,
Battle_of_Rio_Manimani,"July 23, 1898","Bahia Hondo, near Havana, Cuba",Spanish victory,John Heard (military),"1,000 cavalry","12 cavalry,
250 infantry",R,D,250,12,,,,
Battle_of_Rio_San_Gabriel,8–9 January 1847,"near Los Angeles, California
33°59′31.44″N 118°6′40.83″W﻿ / ﻿33.9920667°N 118.1113417°W﻿ / 33.9920667; -118.1113417Coordinates: 33°59′31.44″N 118°6′40.83″W﻿ / ﻿33.9920667°N 118.1113417°W﻿ / 33.9920667; -118.1113417",United States victory,José María Flores,607[1]:190,~350[1]:190,R,D,350,,,,,
Battle_of_Rivas,11 April 1856,"Rivas, Nicaragua","In May 1857, William Walker was forced to surrender to the US Navy and leave the country.[1]",William Walker (filibuster),"9,000 volunteers[2]",unknown,L,D,1,,,,,
Battle_of_Rivers'_Bridge,"February 3, 1865 (1865-02-03)","Bamberg County, South Carolina
33°3′10″N 81°5′59″W﻿ / ﻿33.05278°N 81.09972°W﻿ / 33.05278; -81.09972Coordinates: 33°3′10″N 81°5′59″W﻿ / ﻿33.05278°N 81.09972°W﻿ / 33.05278; -81.09972",Union victory,Lafayette McLaws,"5,000","1,200",R,D,1200,,,,,
Battle_of_Rivoli,14–15 January 1797,"Rivoli Veronese, present-day Italy",Decisive French victory[1],József Alvinczi,"19,000","28,000",R,D,28000,,,,,
Battle_of_Rivoli,14–15 January 1797,"Rivoli Veronese, present-day Italy",Decisive French victory[1],Peter Vitus von Quosdanovich,"19,000","28,000",R,D,28000,,,,,
Battle_of_Rivoli,14–15 January 1797,"Rivoli Veronese, present-day Italy",Decisive French victory[1],Josef Philipp Vukassovich,"19,000","28,000",R,D,28000,,,,,
Battle_of_Roanoke_Island,"February 7, 1862 (1862-02-07)– February 8, 1862 (1862-02-08)","Roanoke Island and Croatan Sound, North Carolina",Union victory,Henry A. Wise,"10,000","3,000",R,D,3000,,,,,
Battle_of_Roanoke_Island,"February 7, 1862 (1862-02-07)– February 8, 1862 (1862-02-08)","Roanoke Island and Croatan Sound, North Carolina",Union victory,Henry Marchmore Shaw,"10,000","3,000",R,D,3000,,,,,
Battle_of_Roan's_Tan_Yard,"January 8, 1862 (1862-01-08)","Randolph County, Missouri",Union victory,John A. Poindexter,450,800,R,D,80,,,,,
Battle_of_Rocoux,11 October 1746,"Rocourt, Prince-Bishopric of Liège, Holy Roman Empire",French victory,Prince Charles Alexander of Lorraine,"120,000[4]","80-97,000[3][4]",L,D,86500,,,,,
Battle_of_Rocoux,11 October 1746,"Rocourt, Prince-Bishopric of Liège, Holy Roman Empire",French victory,"John Ligonier, 1st Earl Ligonier","120,000[4]","80-97,000[3][4]",L,D,86500,,,,,
Battle_of_Rocoux,11 October 1746,"Rocourt, Prince-Bishopric of Liège, Holy Roman Empire",French victory,"Karl August, Prince of Waldeck and Pyrmont","120,000[4]","80-97,000[3][4]",L,D,86500,,,,,
Battle_of_Rocroi,19 May 1643,"Rocroi, France",Decisive French victory,Francisco de Melo,"17,000 infantry
6,000 cavalry
14 guns[1]","19,000 infantry (includes 8,000 Spanish)[2]
8,000 cavalry
18 guns[1]",R,D,19000,6000,18,,,
Battle_of_RoliÃ§a,,,,,,,R,D,4500,,,,,
Battle_of_RoliÃ§a,,,,,,,R,D,4465,,5,,,
Battle_of_Romani,3–5 August 1916,"East of the Suez Canal and north of Ismailia
Sinai peninsula, Egypt",British victory,Friedrich Freiherr Kress von Kressenstein,"14,000","16,000",R,D,16000,,,,,
Battle_of_Rorke's_Drift,22–23 January 1879,"Rorke's Drift, Natal Province, South Africa
28°21′29″S 30°32′12″E﻿ / ﻿28.35806°S 30.53667°E﻿ / -28.35806; 30.53667Coordinates: 28°21′29″S 30°32′12″E﻿ / ﻿28.35806°S 30.53667°E﻿ / -28.35806; 30.53667",British victory,Dabulamanzi kaMpande,"139–141 British Army regulars
11 colonial troops
4 civilians[1][2][3]

100 NNH cavalry
(briefly engaged, then fled)","3,000–4,000 Zulus:[4]

iNdluyengwe ibutho: 500 to 700 men
uThulwana, iNdlondo, uDluko amabutho: c. 3,000 men[5]",R,D,7100,,,,,
Battle_of_Rossbach,5 November 1757,"Rossbach, Electorate of Saxony (present-day Saxony-Anhalt)
51°16′10″N 11°53′40″E﻿ / ﻿51.26944°N 11.89444°E﻿ / 51.26944; 11.89444Coordinates: 51°16′10″N 11°53′40″E﻿ / ﻿51.26944°N 11.89444°E﻿ / 51.26944; 11.89444",Prussian victory,"Charles, Prince of Soubise","22,000
72 artillery companies, plus 3–7 siege guns from Leipzig
Engaged: 3,500 horsemen, 18 artillery pieces, and 3 battalions of infantry","42,000
109 guns",R,D,42000,,109,,,
Battle_of_Rossbach,5 November 1757,"Rossbach, Electorate of Saxony (present-day Saxony-Anhalt)
51°16′10″N 11°53′40″E﻿ / ﻿51.26944°N 11.89444°E﻿ / 51.26944; 11.89444Coordinates: 51°16′10″N 11°53′40″E﻿ / ﻿51.26944°N 11.89444°E﻿ / 51.26944; 11.89444",Prussian victory,Prince Joseph of Saxe-Hildburghausen,"22,000
72 artillery companies, plus 3–7 siege guns from Leipzig
Engaged: 3,500 horsemen, 18 artillery pieces, and 3 battalions of infantry","42,000
109 guns",R,D,42000,,109,,,
Battle_of_Rostov_(1941),21–27 November 1941,"Rostov-on-Don region, USSR",Soviet victory,Gerd von Rundstedt,Southern Front,1st Panzer Army,L,D,1,,,,,
Battle_of_Rostov_(1941),21–27 November 1941,"Rostov-on-Don region, USSR",Soviet victory,Paul Ludwig Ewald von Kleist,Southern Front,1st Panzer Army,L,D,1,,,,,
Battle_of_Rostov_(1941),21–27 November 1941,"Rostov-on-Don region, USSR",Soviet victory,Petre Dumitrescu,Southern Front,1st Panzer Army,L,D,1,,,,,
Battle_of_Rotterdam,10–14 May 1940,"Rotterdam, Netherlands, and the surrounding area
51°55′51″N 4°28′45″E﻿ / ﻿51.93083°N 4.47917°E﻿ / 51.93083; 4.47917Coordinates: 51°55′51″N 4°28′45″E﻿ / ﻿51.93083°N 4.47917°E﻿ / 51.93083; 4.47917",German victory,P. W. Scharroo,"1,000 soldiers","7,000 soldiers
12 artillery pieces",L,D,7000,,12,,,
Battle_of_Round_Mountain,"November 19, 1861 (1861-11-19)","Location disputed, near Keystone, or Yale, Oklahoma",Confederate victory,Opothleyahola,"1,400 men",Unknown,L,D,1,,,,,
Battle_of_Roundway_Down,13 July 1643,"near Devizes, Wiltshire",Royalist victory,William Waller,"1,800 horse
c 2,000 foot
2 light guns","c 2,500 horse
c 1,800 foot
8 guns",L,D,1800,2500,8,,,
Battle_of_Roundway_Down,13 July 1643,"near Devizes, Wiltshire",Royalist victory,Arthur Haselrig,"1,800 horse
c 2,000 foot
2 light guns","c 2,500 horse
c 1,800 foot
8 guns",L,D,1800,2500,8,,,
Battle_of_Rutherford's_Farm,"July 20, 1864 (1864-07-20)","Frederick County,
near Winchester, Virginia
Coordinates: 39°13′9.6″N 78°8′0″W﻿ / ﻿39.219333°N 78.13333°W﻿ / 39.219333; -78.13333",Union victory,Stephen Dodson Ramseur,"2,350 [1]","3,300 [1]",R,D,3300,,,,,
Battle_of_Sablat,10 June 1619,"Záblatí near Dříteň, southern Bohemia (present-day Czech Republic)",Imperial victory,Ernst von Mansfeld,"5,000","3,200",L,D,3200,,,,,
Battle_of_Sabugal,3 April 1811,"Sabugal, Portugal",Anglo-Portuguese victory,Jean Reynier,"3,200—13,200","8,800",L,D,8800,,,,,
Battle_of_Sacile,15–16 April 1809,"Sacile, modern-day Italy",Austrian victory,Eugène de Beauharnais,"39,000, 55-61 guns[1]","37,050, 54 guns[1]",L,D,37050,,54,,,
Battle_of_Sadras,17 February 1782,"Bay of Bengal, off the coast from present-day Kalpakkam
12°31′24.23″N 80°10′36.66″E﻿ / ﻿12.5233972°N 80.1768500°E﻿ / 12.5233972; 80.1768500Coordinates: 12°31′24.23″N 80°10′36.66″E﻿ / ﻿12.5233972°N 80.1768500°E﻿ / 12.5233972; 80.1768500",French victory[1][2][3],Edward Hughes (Royal Navy officer),11 ships of the line,9 ships of the line,L,D,,,,9,,
Battle_of_SahagÃºn,,,,,,,L,D,,800,,,,
Battle_of_Saint_Gotthard_(1664),"August 1, 1664","Szentgotthárd, Vas County, along the present-day Austro-Hungarian border",Decisive League victory,Köprülüzade Fazıl Ahmed Pasha,"~26-28,000,[2] or 40,000[3]","~ 50,000-60,000 (30,000 remained unengaged[4]), or ~60,000 janissaries, and sipahi
60-90,000 irregular[2]",R,D,130000,,,,,
Battle_of_Saint_Louis,"May 25, 1780","St. Louis, Spanish Louisiana (present-day Missouri, US) and Cahokia, Illinois Country, Virginia (present-day Illinois, US)
Coordinates: 38°37′27.4″N 90°11′21.2″W﻿ / ﻿38.624278°N 90.189222°W﻿ / 38.624278; -90.189222",Spanish victory,Emanuel Hesse,"29 regulars
291 militia[1]","750–1,500 fur traders and Indians[1]",R,D,1125,,,,,
Battle_of_Saint_Louis,"May 25, 1780","St. Louis, Spanish Louisiana (present-day Missouri, US) and Cahokia, Illinois Country, Virginia (present-day Illinois, US)
Coordinates: 38°37′27.4″N 90°11′21.2″W﻿ / ﻿38.624278°N 90.189222°W﻿ / 38.624278; -90.189222",Spanish victory,Matchekewis,"29 regulars
291 militia[1]","750–1,500 fur traders and Indians[1]",R,D,1125,,,,,
Battle_of_Saint_Louis,"May 25, 1780","St. Louis, Spanish Louisiana (present-day Missouri, US) and Cahokia, Illinois Country, Virginia (present-day Illinois, US)
Coordinates: 38°37′27.4″N 90°11′21.2″W﻿ / ﻿38.624278°N 90.189222°W﻿ / 38.624278; -90.189222",Spanish victory,Wapasha I,"29 regulars
291 militia[1]","750–1,500 fur traders and Indians[1]",R,D,1125,,,,,
Battle_of_Saint-Denis_(1837),"November 23, 1837","Saint-Denis, Quebec",Patriote victory,Charles Stephen Gore,"200 militia
600 unarmed civilians","300 regulars
1 cannon",L,D,300,,1,,,
Battle_of_Sainte-Foy,"April 28, 1760","Quebec, Canada, New France (present-day Canada)
Coordinates: 46°47′59″N 71°13′15″W﻿ / ﻿46.79972°N 71.22083°W﻿ / 46.79972; -71.22083",French victory,"James Murray (British Army officer, born 1721)","5,000 regulars and militia[1]","3,800 regulars
27 guns",R,D,3800,,,27,,
